SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC51390,392,400,789,54,58,114,3,3,4,9,3,11,6,9,19,4,0,4,41,56,95,0,0,0,5,0,6,0,0,0,0,0,0,63,72,133,3,3,5,25,25,50,154,157,309,14,5,18,555,559,1115
SSC51391,829,889,1721,113,91,208,18,17,37,26,25,49,13,19,31,0,0,3,649,611,1255,0,4,4,3,3,9,3,0,3,0,0,0,722,678,1398,391,320,710,30,6,41,1257,1098,2358,279,230,511,2366,2218,4583
SSC51392,16,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,23,48
SSC51393,161,143,309,10,8,14,0,0,0,0,0,0,0,3,5,0,0,3,46,52,100,0,0,0,0,0,0,0,0,0,0,0,0,54,56,107,5,5,10,0,0,0,67,71,134,16,11,22,239,225,469
SSC51394,2735,2922,5663,143,148,295,30,20,53,12,17,30,15,9,28,11,9,21,986,1000,1983,0,3,4,3,0,5,3,3,9,0,0,0,1061,1066,2129,286,258,543,16,16,28,1508,1489,2995,213,228,439,4456,4644,9098
SSC51395,43,49,91,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,13,27,0,0,0,0,0,0,0,0,0,0,0,0,13,13,27,13,9,26,0,0,0,28,30,55,3,3,5,76,78,156
SSC51396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51397,755,746,1496,98,70,167,3,3,8,0,7,5,4,3,12,3,0,5,224,206,432,0,0,0,0,0,3,0,0,0,0,0,0,237,226,463,22,27,48,5,6,13,356,326,686,82,59,141,1194,1131,2320
SSC51398,10,3,9,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,4,0,0,0,9,0,17,17,0,17,35,5,46
SSC51399,375,349,722,27,34,64,0,0,0,4,4,6,0,0,3,0,0,0,152,152,308,0,0,0,0,0,3,0,0,0,0,0,0,164,159,322,8,16,24,4,3,5,204,209,418,23,16,36,601,574,1173
SSC51400,225,242,465,8,3,9,0,0,0,0,0,0,3,3,4,0,0,0,65,70,136,0,0,0,0,0,0,0,0,0,0,0,0,71,76,143,3,4,9,0,0,0,79,87,166,29,14,43,331,348,675
SSC51401,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,10,6,14
SSC51402,817,840,1659,80,88,166,0,3,5,4,4,9,11,11,28,5,4,16,416,404,817,5,0,5,0,0,0,0,0,0,0,0,0,443,437,878,43,47,91,10,19,33,582,595,1173,119,104,222,1511,1531,3046
SSC51403,14,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,3,4,5,3,4,9,0,0,0,21,24,45
SSC51404,108,126,236,6,11,21,0,0,0,3,4,4,0,0,0,0,0,3,7,5,9,0,0,0,0,0,3,0,0,0,0,0,0,8,11,21,0,4,4,41,31,74,65,58,125,13,20,29,187,203,392
SSC51405,1587,1728,3306,342,328,667,83,74,162,81,103,180,53,46,96,19,34,51,1072,1056,2123,11,10,13,3,5,8,4,9,15,0,0,0,1321,1327,2647,561,608,1171,24,25,45,2249,2287,4539,400,438,842,4229,4458,8683
SSC51406,2139,2175,4310,212,221,431,45,49,87,39,40,77,35,32,68,25,16,45,1202,1275,2474,6,4,15,10,8,14,0,4,3,0,0,0,1360,1431,2793,490,509,995,27,22,50,2089,2184,4268,314,302,610,4536,4660,9196
SSC51407,24,20,42,14,5,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,15,11,27,3,0,3,42,33,72
SSC51408,279,302,580,63,72,133,8,6,18,0,3,5,3,3,4,4,7,8,219,253,473,0,3,4,0,0,0,0,0,0,0,0,0,239,276,510,13,15,37,3,0,4,315,368,686,50,39,88,645,713,1356
SSC51409,2199,2269,4471,190,203,396,5,18,27,7,12,21,18,25,50,10,19,24,840,870,1713,4,3,3,10,11,19,0,0,3,0,0,0,897,956,1854,115,126,238,24,23,49,1232,1305,2539,229,247,480,3663,3821,7491
SSC51410,833,860,1696,143,124,265,42,44,84,34,28,63,54,44,98,4,10,16,616,484,1094,0,0,3,12,7,16,4,8,10,0,0,0,769,616,1383,130,113,242,12,13,19,1044,864,1908,121,117,240,2000,1845,3846
SSC51411,29,16,49,8,5,13,0,0,0,0,0,0,5,0,5,0,0,0,13,16,30,0,0,0,0,0,0,0,0,0,0,0,0,15,15,34,0,0,0,0,0,0,21,22,42,0,5,9,53,41,94
SSC51412,117,11,126,16,12,23,177,10,187,102,4,103,457,57,509,52,3,52,805,143,951,16,0,17,15,4,22,4,0,4,0,0,0,1624,219,1845,291,38,323,15,7,18,1942,267,2208,692,76,774,2748,361,3109
SSC51413,36,36,68,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,16,28,0,0,0,0,0,0,0,0,0,0,0,0,15,14,27,0,0,0,0,0,0,13,13,33,3,0,5,60,52,108
SSC51414,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,4,3,4,0,0,6,12,7,17
SSC51415,8,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,8,0,0,0,12,11,27
SSC51416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51419,95,94,187,16,13,30,0,0,0,0,0,0,0,0,0,0,0,0,24,35,57,0,0,4,0,0,0,0,0,0,0,0,0,24,36,60,0,0,0,0,0,0,42,49,89,32,31,59,170,173,342
SSC51420,54,53,103,11,6,13,0,0,0,0,0,3,0,0,0,0,0,0,12,18,25,0,0,0,0,0,0,0,0,0,0,0,0,10,18,33,0,3,3,0,0,3,20,30,53,24,22,39,99,98,193
SSC51421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
SSC51422,82,101,176,0,6,10,3,0,3,3,0,5,3,3,8,0,0,0,4,9,16,0,0,0,0,0,0,0,0,0,0,0,0,13,11,27,3,0,3,44,36,83,61,57,118,29,25,46,171,175,348
SSC51423,7,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,14
SSC51424,2365,2361,4728,243,241,488,32,33,63,25,24,48,21,22,43,13,13,27,971,1046,2021,5,10,14,5,4,10,4,5,10,0,0,0,1076,1161,2235,393,435,827,16,13,25,1735,1847,3579,180,147,324,4271,4362,8632
SSC51425,337,357,693,53,48,95,3,0,3,3,0,4,0,7,15,3,0,3,104,139,245,3,3,4,0,0,3,0,0,0,0,0,0,114,162,273,20,33,53,3,3,3,192,241,428,42,37,81,572,636,1201
SSC51426,9,7,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,0,0,0,0,0,0,10,4,12,3,0,4,17,10,33
SSC51427,13,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,8,0,3,6,18,21,37
SSC51428,31,36,65,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,0,0,0,0,0,0,8,7,20,11,7,19,50,53,103
SSC51429,240,114,357,15,9,21,9,0,9,7,0,8,27,3,32,0,0,0,187,38,223,3,0,3,3,0,0,0,0,0,0,0,0,240,48,286,18,3,24,10,3,13,283,55,335,138,17,150,653,187,846
SSC51430,13,16,31,7,3,7,0,0,0,0,0,0,3,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,9,6,20,0,0,4,25,19,51
SSC51431,71,63,138,8,7,8,0,0,0,0,0,0,0,4,6,0,0,0,13,21,35,0,0,0,0,0,0,0,0,0,0,0,0,14,20,37,0,3,3,0,0,0,21,26,52,16,11,26,111,105,218
SSC51432,17,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,10,3,13,0,0,0,29,23,53
SSC51433,15,14,37,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,23,20,38
SSC51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51435,915,873,1791,143,141,280,13,15,25,12,14,24,16,20,38,7,10,18,933,968,1903,3,3,4,3,3,4,9,5,11,0,0,0,993,1037,2030,118,124,241,10,18,22,1262,1316,2578,103,81,185,2280,2270,4552
SSC51436,31,23,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,10,10,13,7,5,16,42,34,77
SSC51437,6593,6709,13303,493,501,988,73,57,128,69,50,120,57,60,121,45,36,75,1983,1958,3943,4,4,15,6,8,15,5,5,11,3,0,3,2247,2184,4435,843,914,1757,70,54,126,3650,3653,7308,553,489,1043,10797,10856,21649
SSC51438,85,80,164,27,24,48,0,0,0,0,0,0,5,3,8,0,0,0,37,50,81,0,0,0,0,0,0,0,0,0,0,0,0,41,52,94,10,12,20,0,3,4,74,86,160,13,19,33,171,182,351
SSC51439,21,19,42,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,11,4,19,7,3,7,37,28,71
SSC51440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
SSC51441,24,14,33,3,0,4,0,0,0,0,3,5,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,0,0,0,0,0,0,9,5,12,0,0,3,33,18,50
SSC51442,27,19,48,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,9,3,0,6,30,33,65
SSC51443,450,303,757,239,228,469,42,26,73,27,43,74,61,46,107,16,12,31,350,325,671,3,6,9,31,23,49,0,0,0,0,0,0,527,485,1009,59,66,125,6,3,5,830,777,1610,138,106,244,1419,1189,2607
SSC51444,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,8,20
SSC51445,322,331,650,68,73,136,3,3,9,3,4,3,3,5,5,0,0,0,179,185,362,0,0,3,0,3,5,3,0,3,0,0,0,193,200,389,7,12,19,0,3,3,268,286,552,67,68,128,651,679,1333
SSC51446,5,3,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,8,6,16
SSC51447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51448,3,4,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,10
SSC51449,117,108,220,5,4,14,0,0,0,0,0,0,0,0,0,0,0,0,22,25,48,0,0,0,0,0,3,0,0,0,0,0,0,32,24,54,0,0,0,0,0,0,34,34,72,10,4,16,162,145,307
SSC51450,15,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,0,0,0,0,0,0,4,12,16,422,3,424,445,28,472
SSC51451,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51453,27,30,58,12,9,19,0,0,0,0,0,0,0,0,0,0,0,0,14,13,29,0,0,0,0,0,0,0,0,0,0,0,0,13,20,32,0,0,0,0,0,0,20,29,48,5,14,19,57,67,121
SSC51454,40,24,64,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,11,18,0,0,0,0,0,0,0,0,0,0,0,0,12,11,18,0,0,3,0,0,0,9,14,22,13,6,17,63,44,105
SSC51455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51456,748,801,1555,88,86,176,8,9,14,3,9,18,7,12,20,3,0,4,302,310,617,0,0,3,0,3,3,0,0,0,0,0,0,330,345,669,72,55,126,3,8,13,494,490,985,55,55,105,1299,1349,2649
SSC51457,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,15
SSC51458,1247,1500,2744,113,130,246,36,30,59,27,35,63,30,25,58,9,13,23,893,959,1859,8,3,12,5,6,10,6,3,8,0,0,0,1015,1069,2083,425,492,922,42,23,70,1601,1720,3317,234,287,521,3081,3501,6582
SSC51459,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC51460,16,13,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,9,17,0,0,0,0,0,3,0,0,0,0,0,0,7,14,20,0,0,0,0,0,0,7,14,20,3,0,4,32,29,59
SSC51461,623,557,1181,51,68,122,5,5,10,9,3,11,9,8,14,3,4,5,507,482,989,0,0,0,5,7,18,0,0,0,0,0,0,540,511,1049,38,61,98,13,11,23,645,654,1298,159,148,308,1427,1357,2787
SSC51462,17,16,33,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,25,23,46
SSC51463,14,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,18,11,30
SSC51464,93,81,170,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,30,20,51,3,3,9,0,0,0,0,0,0,0,0,0,33,27,58,7,7,16,4,0,9,58,43,96,14,14,31,163,138,299
SSC51465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4
SSC51466,57,67,123,11,6,21,0,0,0,0,0,0,0,0,0,0,0,0,7,7,18,0,0,0,0,0,0,0,0,0,0,0,0,7,7,18,0,0,3,0,0,0,20,18,41,12,10,18,92,90,180
SSC51467,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5
SSC51468,199,190,391,8,7,10,0,0,0,0,0,0,0,0,0,0,0,0,57,47,101,0,0,0,3,0,3,0,0,0,0,0,0,60,51,111,5,7,15,0,0,0,76,59,138,12,18,30,283,272,560
SSC51469,20,14,31,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,0,0,0,0,0,0,7,13,16,3,3,5,27,29,51
SSC51470,17,6,28,11,5,16,0,0,0,0,0,0,3,0,3,0,3,4,23,16,42,0,0,0,0,3,3,0,0,0,0,0,0,32,22,55,0,0,0,0,0,0,41,29,73,11,6,15,65,42,108
SSC51471,549,595,1148,33,31,69,5,3,7,6,7,14,7,8,21,0,4,3,235,282,517,0,7,10,5,3,12,0,0,0,0,0,0,268,320,580,29,30,56,9,11,20,339,384,727,70,75,144,967,1049,2018
SSC51472,330,288,620,66,65,124,3,3,4,4,3,3,0,0,0,0,0,0,150,165,316,0,0,0,3,3,10,0,0,0,3,0,3,166,176,339,16,19,31,8,9,16,251,260,508,83,80,167,661,631,1288
SSC51473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC51474,16,8,27,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,7,4,8,3,0,8,24,20,45
SSC51475,481,448,931,210,235,443,11,4,12,11,10,17,17,16,29,0,0,3,281,339,621,4,0,3,0,0,0,8,3,9,0,0,0,323,373,696,21,29,48,13,14,25,561,648,1210,71,70,139,1111,1165,2274
SSC51476,1412,1376,2788,213,174,385,52,60,111,59,49,109,71,40,108,19,12,27,1139,1096,2233,4,6,12,14,6,24,9,14,21,0,0,0,1370,1289,2650,837,851,1684,48,23,67,2462,2331,4785,373,325,702,4247,4034,8282
SSC51477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51478,204,190,395,28,31,54,9,3,12,3,6,12,3,3,6,0,0,0,87,80,168,5,5,9,0,0,0,0,0,0,0,0,0,108,103,207,14,15,30,4,7,11,155,155,306,51,54,105,410,395,807
SSC51479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51480,231,256,491,13,14,27,3,0,3,0,3,4,0,3,3,0,0,0,148,182,322,0,0,3,7,3,4,0,3,8,0,0,0,155,189,350,32,23,58,0,4,3,204,231,437,34,32,64,476,521,998
SSC51481,28,21,48,4,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,10,16,24,5,3,9,43,35,82
SSC51482,9,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,5,10,0,0,0,14,12,21
SSC51483,15,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,0,0,0,16,17,31
SSC51484,18,13,26,11,3,13,0,0,0,0,0,0,0,0,0,0,0,0,90,19,102,0,0,0,0,0,0,0,0,0,0,0,0,87,21,109,0,0,0,0,0,0,97,20,118,3,3,10,117,34,154
SSC51485,9,11,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,4,6,3,6,21,11,31
SSC51486,646,578,1227,93,102,198,3,0,3,3,0,3,10,14,16,0,0,0,231,270,498,0,0,3,3,4,7,0,0,0,0,0,0,255,281,540,14,27,42,12,12,24,382,422,807,76,68,151,1102,1076,2177
SSC51487,384,396,784,87,99,186,0,0,0,6,0,4,3,4,6,0,3,5,115,131,244,0,0,3,0,0,0,0,0,0,0,0,0,121,143,270,6,5,18,4,7,5,219,253,472,89,87,179,689,744,1429
SSC51488,3047,3092,6133,319,330,651,72,48,112,27,24,53,80,79,155,24,29,59,1340,1390,2728,10,10,20,10,19,29,10,6,12,0,0,0,1570,1596,3172,306,360,669,52,41,88,2247,2334,4578,442,406,841,5732,5821,11550
SSC51489,21,14,38,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,9,3,0,3,28,24,52
SSC51490,17,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,0,0,0,0,0,0,7,6,12,3,0,3,29,22,50
SSC51491,69,76,145,8,10,19,0,3,3,0,0,0,0,0,0,0,0,0,18,19,42,0,0,0,0,0,0,0,0,0,0,0,0,24,26,47,0,0,0,0,0,3,29,43,75,17,21,31,118,136,254
SSC51492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51494,298,291,591,27,35,56,0,0,0,0,0,3,0,0,0,0,0,0,63,80,147,0,0,0,0,0,0,0,0,0,0,0,0,64,82,147,10,11,14,6,3,9,104,128,235,18,21,41,424,445,870
SSC51495,17,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,0,0,0,24,16,43
SSC51496,130,121,251,15,9,30,0,0,5,0,4,5,0,0,0,0,0,0,50,39,97,0,0,0,0,0,0,0,0,0,0,0,0,57,47,103,5,3,9,0,0,0,74,66,141,15,22,37,223,205,427
SSC51497,32,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,19,0,0,0,0,0,0,0,0,0,0,0,0,11,7,19,0,0,0,0,0,0,11,6,22,4,7,11,45,45,87
SSC51498,12,12,31,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,10,4,4,4,22,20,42
SSC51499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51500,11,9,14,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,11,9,25
SSC51501,4,9,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,3,5,5,0,0,0,12,11,23
SSC51502,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7
SSC51503,74,74,150,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,38,35,72,0,0,0,0,0,0,0,0,0,0,0,0,38,35,72,0,4,4,0,0,3,52,46,101,16,17,29,142,136,277
SSC51504,293,275,567,12,16,24,5,10,20,15,11,27,8,15,28,3,3,4,708,776,1483,3,0,3,3,3,6,0,0,0,0,0,0,752,818,1571,120,137,256,8,4,10,887,979,1868,80,85,169,1264,1333,2599
