SSC_CODE_2016,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
SSC51019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51020,68,124,13,197,48,190,16,245,61,288,21,366,90,297,14,404,132,318,31,479,92,305,22,427,68,243,16,332,37,121,13,171,8,58,0,68,605,1944,146,2696,83,108,9,202,67,142,7,212,100,286,24,410,121,293,16,438,181,319,26,526,112,358,24,492,97,252,13,364,51,125,20,198,10,96,7,113,813,1981,144,2946,149,235,21,404,107,326,20,461,166,573,39,774,213,593,34,840,305,641,55,1004,204,667,52,919,169,491,29,691,88,248,32,369,18,150,9,183,1420,3925,294,5635
SSC51021,12,28,0,44,7,39,6,50,12,73,9,94,16,70,10,92,21,114,14,148,25,129,12,158,21,105,11,143,6,54,19,78,0,18,8,24,116,622,79,820,13,40,0,51,13,42,0,62,22,70,3,95,27,57,6,83,25,120,8,153,23,138,9,173,25,94,18,141,12,63,16,84,0,24,3,27,160,645,70,873,20,67,0,91,24,79,4,111,34,143,11,183,41,120,9,174,47,232,19,300,46,263,21,329,47,199,34,282,15,117,29,162,0,44,11,56,275,1269,144,1694
SSC51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51023,0,3,0,0,0,22,4,23,39,227,60,324,24,174,48,236,18,136,47,199,3,65,25,95,0,13,0,13,0,0,0,0,0,0,0,0,79,632,186,897,0,0,0,0,0,8,0,9,3,57,13,74,3,19,7,27,4,31,9,39,3,8,5,18,0,0,0,0,0,0,0,0,0,0,0,0,13,123,34,166,0,3,0,3,0,26,6,33,38,279,73,396,23,190,52,265,21,166,52,241,10,75,30,105,0,13,3,10,0,0,0,0,0,0,0,0,88,753,215,1062
SSC51024,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,23,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,3,0,3,0,5,0,0,0,0,3,0,0,3,0,0,0,0,12,5,0,16,0,0,0,0,3,0,0,3,0,3,3,8,0,0,3,8,7,0,0,7,7,3,3,14,0,0,0,0,3,0,0,3,0,0,0,0,25,8,5,41
SSC51025,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,3,0,3,0,3,0,6,0,3,0,3,0,0,0,0,0,0,0,0,5,7,0,15
SSC51026,25,93,14,128,8,63,8,77,31,163,14,204,37,149,11,197,40,165,21,233,34,138,19,191,19,82,9,113,16,51,9,75,0,8,0,12,207,920,105,1235,23,81,7,106,13,69,5,84,36,160,13,214,59,147,13,216,56,171,14,244,49,140,12,199,43,80,16,143,8,49,10,66,0,12,5,20,291,905,87,1281,43,172,13,232,18,131,9,162,67,321,28,416,90,297,25,412,102,336,43,473,87,282,31,395,66,167,27,253,21,101,13,135,3,22,5,32,500,1821,189,2516
SSC51027,0,0,0,0,0,0,0,3,5,3,0,6,0,0,0,0,4,0,0,6,3,0,0,4,0,4,0,5,0,0,0,0,0,0,0,0,13,12,0,24,0,0,0,0,3,0,0,3,3,0,0,6,0,0,0,0,5,0,0,5,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,10,8,0,16,0,0,0,0,5,3,0,6,3,3,0,9,0,0,0,0,10,0,0,9,4,3,0,9,4,4,0,9,0,0,0,0,0,0,0,0,19,17,3,40
SSC51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51030,7,25,14,43,3,27,0,29,12,29,5,49,17,50,8,70,11,60,12,85,9,55,12,74,0,43,5,46,0,18,3,23,0,3,0,3,51,312,46,418,3,14,3,23,6,15,0,17,4,41,3,46,23,31,13,64,22,56,8,82,6,49,6,69,3,40,7,52,0,15,0,22,0,3,0,3,80,271,41,384,7,40,18,67,8,34,0,46,17,74,6,95,38,79,16,131,32,120,14,166,19,111,19,145,5,81,7,99,0,36,3,40,0,9,0,9,133,585,87,800
SSC51031,0,3,0,5,0,6,0,6,0,14,0,17,5,5,0,6,0,11,0,15,4,13,3,14,0,9,0,11,0,3,0,3,0,0,0,4,9,59,10,80,0,3,0,3,4,5,0,10,0,8,0,10,4,0,0,4,7,8,0,14,0,7,0,11,0,8,0,7,0,3,0,3,0,0,0,3,17,38,5,63,0,6,0,9,4,14,0,14,3,22,0,22,8,7,0,12,4,18,0,26,3,19,3,23,6,18,0,20,0,3,0,8,0,3,0,6,24,99,13,139
SSC51032,0,4,13,16,3,9,4,24,6,23,5,40,3,10,5,15,5,9,5,24,0,9,4,15,0,3,3,5,0,5,0,5,0,0,0,0,20,75,45,139,0,13,6,19,3,10,4,17,4,22,5,32,0,14,7,23,3,12,7,28,3,7,0,8,0,5,0,6,0,0,0,0,0,0,0,0,18,88,34,136,0,13,23,39,7,19,9,37,14,43,13,75,3,24,13,40,10,25,14,53,3,16,4,19,0,12,3,16,0,5,0,5,0,0,0,0,35,164,74,272
SSC51033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16
SSC51034,4,4,0,4,4,0,0,4,4,11,0,23,16,10,4,30,7,10,0,22,6,16,3,24,3,16,0,18,3,7,0,11,3,0,3,3,49,80,15,144,0,0,0,3,3,3,0,9,18,6,3,28,7,5,0,10,14,4,0,16,8,13,0,24,8,14,0,19,8,3,3,15,0,4,0,4,60,55,13,134,4,3,0,6,10,3,0,11,23,24,9,52,26,19,4,44,17,14,5,41,17,27,6,48,10,27,0,38,10,17,9,29,3,6,3,5,114,137,29,276
SSC51035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51036,0,0,0,0,0,4,3,13,0,38,27,63,0,20,15,38,3,20,7,32,0,4,0,4,0,0,3,3,0,0,0,0,0,0,0,0,6,85,66,156,0,0,0,0,0,4,0,5,0,3,0,3,0,3,3,5,0,0,4,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,19,0,0,0,0,0,5,3,15,0,45,30,67,0,25,19,48,3,22,15,37,0,3,0,5,0,0,3,3,0,0,0,0,0,0,0,0,4,99,73,179
SSC51037,32,142,23,200,19,154,4,181,28,225,11,268,106,305,33,440,110,337,27,467,52,288,30,369,40,224,9,279,15,68,11,94,0,17,5,20,400,1763,142,2305,51,150,12,213,41,108,3,149,34,219,14,264,163,286,22,474,137,332,26,503,70,304,23,392,54,187,14,253,15,85,10,113,0,27,9,34,566,1692,136,2391,83,290,35,406,58,260,4,325,63,442,27,529,267,592,55,908,244,671,56,971,120,591,47,762,94,415,22,529,36,150,23,210,0,43,8,55,965,3454,273,4701
SSC51038,0,7,0,8,0,0,0,0,0,3,5,4,3,6,0,9,4,10,3,16,3,13,0,15,3,4,3,15,0,0,0,6,0,0,0,0,12,48,12,68,3,0,0,3,0,5,0,3,0,6,0,4,4,3,0,5,3,9,3,20,0,8,0,13,0,9,0,9,0,5,0,5,0,0,0,0,16,43,10,63,4,7,0,9,0,4,0,7,0,7,5,9,4,4,0,12,5,19,9,36,5,25,0,32,3,12,7,22,0,4,0,10,0,0,0,0,23,86,18,132
SSC51039,0,5,0,8,0,3,0,8,3,12,0,21,3,6,3,15,11,17,10,40,7,24,7,30,10,17,3,26,0,9,6,10,3,3,0,4,40,95,28,170,0,4,0,10,4,11,3,10,9,16,5,27,10,11,5,27,5,20,9,39,7,24,3,30,3,8,3,12,3,5,0,12,0,3,0,3,40,97,28,162,0,8,3,13,4,15,3,20,12,28,5,50,18,19,3,40,23,37,15,79,10,46,5,63,8,21,8,35,4,13,11,20,3,5,0,7,80,194,55,336
SSC51040,0,0,3,3,3,7,0,10,3,18,0,17,0,18,0,17,5,14,6,22,3,14,7,20,3,8,0,10,0,0,0,0,0,0,0,0,14,82,13,114,3,5,5,17,3,7,0,10,5,14,3,23,5,9,3,22,4,17,0,23,3,10,3,22,0,4,0,5,0,5,0,5,0,0,0,3,23,79,11,117,8,12,4,21,5,14,0,20,9,29,3,40,10,27,3,40,9,34,5,50,8,30,7,40,3,11,3,16,0,4,0,4,0,3,0,5,39,160,27,236
SSC51041,0,4,0,5,0,3,0,6,3,3,5,13,3,9,9,16,0,9,10,23,4,3,4,10,0,13,0,18,4,4,3,5,0,0,0,0,14,53,31,97,0,0,0,3,0,0,0,3,4,9,3,15,4,5,0,12,3,6,0,13,3,8,0,10,4,9,0,13,0,4,0,4,0,0,0,0,22,40,8,69,0,3,0,12,4,4,0,11,5,9,10,26,5,13,11,33,10,18,9,32,6,10,3,22,4,26,0,33,4,7,3,13,0,0,0,0,35,95,39,170
SSC51042,0,4,0,4,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,5,6,3,0,10,3,3,0,7,0,0,0,0,0,0,0,3,11,21,6,33,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,4,5,3,12,3,3,0,3,0,0,0,3,0,0,0,0,13,20,8,36,0,6,0,7,0,3,0,4,0,3,0,3,0,0,0,4,3,10,0,15,10,11,4,27,4,3,0,15,0,0,0,3,0,0,0,3,23,41,12,69
SSC51043,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,6,0,9,0,3,0,4,0,5,0,7,0,3,0,3,0,0,0,0,5,20,4,26,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,3,0,6,0,3,0,4,0,0,0,0,0,3,0,6,0,0,0,0,6,15,0,25,0,0,0,0,4,0,0,3,0,3,0,3,0,6,0,8,9,13,0,20,0,4,0,5,0,3,0,3,0,3,0,6,0,0,0,0,16,32,4,46
SSC51044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8
SSC51045,28,72,12,103,14,59,4,82,13,82,4,100,39,114,7,159,54,168,11,235,49,153,8,207,41,135,17,197,16,72,8,101,3,25,12,39,249,878,90,1221,29,64,3,90,13,48,3,69,29,79,9,114,61,103,11,174,73,175,10,259,54,152,12,217,47,132,17,198,28,76,18,122,9,43,25,78,338,875,113,1321,53,129,15,200,31,104,9,146,45,159,12,216,97,214,24,338,130,339,22,493,102,306,24,426,83,273,39,392,39,154,31,217,8,71,39,118,589,1748,205,2543
SSC51046,10,42,10,55,5,28,6,38,15,56,8,78,10,54,13,78,13,79,12,101,13,63,5,78,7,42,8,58,3,21,0,26,0,3,0,10,82,379,54,517,7,31,6,43,10,29,3,42,14,41,3,54,14,59,7,81,20,66,6,96,15,60,3,79,10,34,4,47,3,16,0,18,0,5,5,6,92,336,38,472,13,68,14,100,11,63,6,80,28,92,10,132,31,111,22,157,36,146,20,200,23,117,10,153,18,75,10,97,10,41,0,47,3,13,3,20,175,718,94,985
SSC51047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,9,0,17,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,4,3,3,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,3,18,0,24
SSC51048,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,4,0,5,0,3,0,3,0,0,0,0,0,0,0,0,5,16,0,19,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,4,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,5,16,0,15,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,8,3,8,0,13,0,4,0,5,0,3,0,3,0,0,0,0,0,0,0,0,10,24,0,37
SSC51049,0,0,0,4,0,3,0,3,0,4,3,5,3,3,0,11,7,4,3,11,3,3,0,11,0,5,0,7,0,0,0,0,0,0,0,0,15,31,12,55,0,0,0,0,0,0,0,3,0,4,0,10,4,3,4,10,10,8,3,16,0,0,0,5,0,5,0,5,4,0,0,0,0,0,0,0,21,24,8,50,3,0,3,4,0,4,0,7,0,5,3,12,8,7,5,19,12,13,4,27,3,11,4,14,0,9,0,12,5,0,0,5,0,0,0,0,30,51,21,98
SSC51050,21,106,11,134,15,125,7,147,21,254,11,288,60,264,19,344,60,241,26,331,22,215,13,250,10,135,3,151,3,68,11,89,0,15,0,21,214,1424,107,1749,35,94,0,135,15,102,0,125,45,287,12,343,84,248,18,342,51,267,21,339,35,203,19,256,24,116,11,148,12,72,11,97,0,19,4,22,303,1413,104,1812,56,197,11,273,31,224,14,272,63,541,24,635,139,508,40,689,115,509,44,664,58,420,32,506,36,250,13,303,13,143,24,187,0,37,7,47,516,2839,209,3561
SSC51051,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,3,0,0,4,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,7,12,3,24,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,4,6,3,19,0,5,0,5,0,0,0,0,0,3,0,5,3,0,0,5,7,0,0,8,0,5,3,5,0,3,0,4,0,0,0,4,0,0,0,0,15,21,8,37
SSC51052,0,5,0,5,0,0,0,0,0,0,0,3,3,3,0,10,3,9,0,11,3,3,3,11,10,4,0,11,0,0,3,4,0,0,0,0,21,24,9,50,0,0,0,0,0,0,0,4,0,3,0,5,3,0,0,4,3,5,0,3,6,3,0,8,3,4,0,6,0,0,0,4,0,0,0,0,14,16,3,39,0,4,0,4,0,0,0,4,3,8,0,10,8,4,0,12,3,12,0,17,9,3,4,18,9,6,0,21,0,5,4,5,0,0,0,3,41,41,12,86
SSC51053,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,5,4,4,0,7,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,16,8,29,0,0,0,0,0,0,0,4,3,3,0,6,0,0,0,0,3,0,0,3,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12,13,6,21,5,0,0,5,0,0,0,3,3,3,3,7,3,3,0,4,4,4,0,17,3,11,3,17,0,5,0,5,0,0,0,0,0,0,0,0,17,21,11,49
SSC51054,31,107,11,141,72,159,43,276,38,179,58,273,28,79,7,113,28,89,17,134,30,110,21,159,33,131,24,188,31,80,40,148,11,51,29,102,307,992,241,1538,76,88,0,167,76,141,8,233,34,144,5,181,29,95,3,132,47,99,3,156,33,167,10,203,37,132,38,214,41,129,65,235,13,76,119,210,400,1068,256,1727,102,194,8,310,149,305,50,508,72,321,60,457,61,171,12,241,80,194,15,290,63,275,23,368,70,266,62,395,70,211,105,384,28,127,149,308,709,2058,494,3262
SSC51055,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,3,0,3,0,4,4,4,0,5,3,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,20
SSC51056,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,3,0,11,4,0,0,5,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,11,3,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,10,10,0,24
SSC51057,0,6,0,10,0,5,0,5,0,11,5,19,7,19,7,29,3,21,3,24,9,16,7,36,6,8,4,21,0,11,5,15,0,0,3,5,34,94,35,162,3,3,3,7,4,4,0,7,9,5,0,14,9,6,0,18,7,12,7,25,9,18,5,34,4,6,7,21,0,3,3,14,0,0,0,0,41,59,34,136,3,12,3,13,4,9,0,10,13,18,5,29,14,23,3,49,8,32,5,51,17,34,14,71,11,21,16,47,3,15,16,32,0,0,4,3,77,158,66,302
SSC51058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51059,11,47,3,57,9,27,3,40,15,76,7,106,24,96,5,126,25,86,7,125,15,62,3,81,9,44,4,56,17,45,11,73,0,18,5,25,135,500,49,683,16,40,7,65,11,27,3,40,14,84,6,107,44,93,9,142,43,72,4,128,28,63,7,98,23,53,9,87,20,78,17,116,10,63,46,113,212,571,105,890,30,89,8,124,20,51,8,76,31,163,12,211,71,183,11,268,72,158,13,250,43,125,11,173,34,93,15,146,35,126,25,186,10,82,48,138,348,1068,158,1570
SSC51060,3,15,4,16,0,6,0,9,3,14,0,17,10,15,0,27,17,32,9,57,3,29,4,40,10,16,7,34,3,7,3,13,0,0,0,4,43,132,34,208,4,13,3,18,0,6,0,5,5,14,0,12,19,13,3,32,23,24,8,54,12,27,6,48,13,12,0,30,3,3,0,11,0,0,0,0,70,116,27,210,7,20,8,38,3,13,0,14,4,24,0,27,29,28,10,66,33,53,18,104,16,56,9,81,21,32,5,61,10,10,4,25,0,0,0,4,120,242,62,421
SSC51061,0,3,0,3,0,0,0,3,0,3,0,10,0,0,0,3,4,4,3,8,5,3,0,9,7,7,3,11,0,7,0,9,0,0,0,0,18,34,7,62,0,0,0,0,0,3,0,3,0,3,0,6,7,4,0,10,10,5,0,14,5,3,0,7,0,6,0,7,0,4,0,4,0,0,0,0,18,31,3,50,0,7,0,7,0,8,0,9,4,7,0,9,6,4,3,15,7,7,5,21,6,4,3,19,7,16,3,21,0,6,0,11,0,0,0,0,39,64,16,115
SSC51062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,3,0,0,3,7,0,3,0,3,0,0,0,0,0,0,0,0,5,8,3,19
SSC51063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6
SSC51064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,9,0,0,5,3,0,0,3,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,12
SSC51065,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,11,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,5,0,6,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,19
SSC51066,0,8,0,8,0,8,0,13,0,14,0,16,4,22,3,28,4,19,3,27,4,22,0,22,0,10,3,12,0,3,0,6,0,3,0,3,19,110,11,141,6,10,0,13,0,12,0,10,3,10,0,12,5,16,5,24,0,24,0,27,8,13,3,23,0,8,0,8,0,0,0,0,0,0,0,0,25,88,6,114,4,21,4,25,0,17,0,22,4,30,3,34,10,31,6,53,4,41,4,52,9,31,3,44,0,20,3,23,3,3,0,7,0,3,0,3,43,194,17,254
